destination_port,flow_duration,total_fwd_packets,total_backward_packets,total_fwd_bytes,total_backward_bytes,flow_bytes_per_second,flow_packets_per_second,syn_flag_count,ack_flag_count,fwd_iat_mean,bwd_iat_mean,is_attack
123.0,65997308.0,4.0,4.0,192.0,192.0,5.818419139,0.121217065,0.0,0.0,22000000.0,22000000.0,0
123.0,67082746.0,8.0,8.0,384.0,384.0,11.44854744,0.238511405,0.0,0.0,9570396.429,9570336.571,0
123.0,73013762.0,8.0,8.0,384.0,384.0,10.51856498,0.21913677,0.0,0.0,10400000.0,10400000.0,0
123.0,73094276.0,8.0,8.0,384.0,384.0,10.50697869,0.218895389,0.0,0.0,10400000.0,10400000.0,0
53.0,267.0,2.0,2.0,78.0,302.0,1423220.974,14981.27341,0.0,0.0,1.0,1.0,0
53.0,207.0,2.0,2.0,78.0,206.0,1371980.676,19323.6715,0.0,0.0,3.0,4.0,0
88.0,526.0,7.0,4.0,484.0,414.0,1707224.335,20912.54753,0.0,0.0,87.66666667,155.0,0
88.0,842.0,9.0,4.0,656.0,3112.0,4475059.382,15439.42993,0.0,0.0,105.25,253.0,0
88.0,946.0,9.0,6.0,3254.0,3166.0,6786469.345,15856.23679,0.0,0.0,118.25,185.8,0
88.0,523.0,7.0,4.0,484.0,414.0,1717017.208,21032.50478,0.0,0.0,87.16666667,152.0,0
135.0,23241857.0,23.0,14.0,2054.0,2128.0,179.9339872,1.59195541,0.0,0.0,1056448.045,872615.4615,0
49671.0,23195910.0,21.0,14.0,3688.0,2672.0,274.1862682,1.508886696,0.0,0.0,1159795.5,24381.07692,0
49666.0,53240519.0,49.0,46.0,17510.0,8170.0,482.3394002,1.784355258,0.0,0.0,1109177.479,252354.4444,0
123.0,70110575.0,8.0,8.0,384.0,384.0,10.95412497,0.228210937,0.0,0.0,9999231.571,9999216.286,0
123.0,70017955.0,8.0,5.0,384.0,240.0,8.911999786,0.185666662,0.0,0.0,9999102.286,17500000.0,0
123.0,72017158.0,8.0,8.0,384.0,384.0,10.66412535,0.222169278,0.0,0.0,10300000.0,10300000.0,0
123.0,74032825.0,8.0,8.0,384.0,384.0,10.37377677,0.216120349,0.0,0.0,10600000.0,10600000.0,0
137.0,15842506.0,14.0,14.0,808.0,820.0,102.7615202,1.767397153,0.0,0.0,1218650.538,1218641.538,0
53.0,179.0,2.0,2.0,162.0,262.0,2368715.084,22346.36872,0.0,0.0,3.0,49.0,0
53.0,153.0,2.0,2.0,64.0,96.0,1045751.634,26143.79085,0.0,0.0,4.0,48.0,0
389.0,155.0,2.0,2.0,414.0,326.0,4774193.548,25806.45161,0.0,0.0,47.0,48.0,0
389.0,140.0,2.0,2.0,414.0,326.0,5285714.286,28571.42857,0.0,0.0,4.0,48.0,0
53.0,204.0,2.0,2.0,100.0,200.0,1470588.235,19607.84314,0.0,0.0,3.0,48.0,0
445.0,16110182.0,27.0,20.0,7928.0,3276.0,695.4607962,2.917409623,0.0,0.0,619622.3846,847898.7368,0
53.0,212.0,2.0,2.0,78.0,206.0,1339622.642,18867.92453,0.0,0.0,3.0,3.0,0
88.0,48.0,1.0,4.0,6.0,24.0,625000.0,104166.6667,0.0,1.0,0.0,15.66666667,0
88.0,47.0,1.0,4.0,6.0,24.0,638297.8723,106382.9787,0.0,1.0,0.0,1.0,0
88.0,89.0,1.0,4.0,6.0,24.0,337078.6517,56179.77528,0.0,1.0,0.0,24.0,0
88.0,57.0,1.0,4.0,6.0,24.0,526315.7895,87719.29825,0.0,1.0,0.0,16.66666667,0
53.0,221.0,2.0,2.0,78.0,188.0,1203619.91,18099.54751,0.0,0.0,1.0,1.0,0
389.0,185.0,2.0,2.0,496.0,350.0,4572972.973,21621.62162,0.0,0.0,4.0,48.0,0
88.0,1045.0,9.0,4.0,656.0,3112.0,3605741.627,12440.19139,0.0,0.0,130.625,258.6666667,0
88.0,1097.0,9.0,6.0,3228.0,3146.0,5810391.978,13673.65542,0.0,0.0,137.125,206.0,0
88.0,500.0,7.0,4.0,2828.0,2868.0,11400000.0,22000.0,0.0,0.0,83.33333333,138.3333333,0
49422.0,14.0,1.0,1.0,6.0,6.0,857142.8571,142857.1429,0.0,1.0,0.0,0.0,0
123.0,66080212.0,3.0,3.0,144.0,144.0,4.358339528,0.09079874,0.0,0.0,33000000.0,33000000.0,0
123.0,78003009.0,8.0,7.0,384.0,336.0,9.23041315,0.192300274,0.0,0.0,11100000.0,13000000.0,0
123.0,70003140.0,8.0,8.0,384.0,384.0,10.97093645,0.228561176,0.0,0.0,9998085.0,9998097.571,0
123.0,74021498.0,8.0,4.0,384.0,192.0,7.781523146,0.162115066,0.0,0.0,10600000.0,24700000.0,0
53.0,285.0,2.0,2.0,64.0,176.0,842105.2632,14035.08772,0.0,0.0,1.0,1.0,0
53.0,232.0,2.0,2.0,78.0,206.0,1224137.931,17241.37931,0.0,0.0,47.0,3.0,0
53.0,198.0,2.0,2.0,78.0,188.0,1343434.343,20202.0202,0.0,0.0,1.0,1.0,0
63710.0,906263.0,4.0,0.0,380.0,0.0,419.30433,4.413729789,0.0,0.0,302087.6667,0.0,0
49422.0,2.0,3.0,0.0,18.0,0.0,9000000.0,1500000.0,0.0,1.0,1.0,0.0,0
88.0,84.0,1.0,4.0,6.0,24.0,357142.8571,59523.80952,0.0,1.0,0.0,24.0,0
88.0,81.0,1.0,4.0,6.0,24.0,370370.3704,61728.39506,0.0,1.0,0.0,24.0,0
53.0,206.0,2.0,2.0,64.0,160.0,1087378.641,19417.47573,0.0,0.0,3.0,2.0,0
138.0,60808539.0,21.0,0.0,4893.0,0.0,80.46567276,0.345346235,0.0,0.0,3040426.95,0.0,0
137.0,4009981.0,220.0,0.0,14780.0,0.0,3685.803,54.86310284,0.0,0.0,18310.41553,0.0,0
137.0,2.0,2.0,0.0,124.0,0.0,62000000.0,1000000.0,0.0,0.0,2.0,0.0,0
8612.0,10110.0,20.0,0.0,360.0,0.0,35608.30861,1978.239367,0.0,0.0,532.1052632,0.0,0
8610.0,10115.0,20.0,0.0,360.0,0.0,35590.70687,1977.261493,0.0,0.0,532.3684211,0.0,0
389.0,303954.0,21.0,12.0,5803.0,1138.0,22835.69224,108.5690598,0.0,0.0,15197.7,27556.90909,0
389.0,1.0,2.0,0.0,39.0,0.0,39000000.0,2000000.0,1.0,1.0,1.0,0.0,0
53.0,198.0,2.0,2.0,170.0,270.0,2222222.222,20202.0202,0.0,0.0,2.0,4.0,0
88.0,370.0,2.0,2.0,302.0,404.0,1908108.108,10810.81081,0.0,0.0,3.0,3.0,0
389.0,132.0,2.0,2.0,186.0,330.0,3909090.909,30303.0303,0.0,0.0,4.0,3.0,0
53.0,195.0,2.0,2.0,108.0,208.0,1620512.821,20512.82051,0.0,0.0,2.0,48.0,0
88.0,334.0,2.0,2.0,2794.0,2604.0,16200000.0,11976.0479,0.0,0.0,4.0,4.0,0
88.0,738.0,2.0,2.0,2796.0,2718.0,7471544.715,5420.054201,0.0,0.0,4.0,4.0,0
88.0,649.0,2.0,2.0,466.0,2848.0,5106317.411,6163.328197,0.0,0.0,3.0,3.0,0
389.0,124.0,2.0,2.0,188.0,334.0,4209677.419,32258.06452,0.0,0.0,4.0,48.0,0
34942.0,6.0,4.0,0.0,12.0,0.0,2000000.0,666666.6667,0.0,1.0,2.0,0.0,0
88.0,396.0,2.0,2.0,286.0,188.0,1196969.697,10101.0101,0.0,0.0,4.0,4.0,0
53.0,212.0,2.0,2.0,162.0,262.0,2000000.0,18867.92453,0.0,0.0,3.0,4.0,0
88.0,1271.0,9.0,6.0,3254.0,3166.0,5051140.834,11801.73092,0.0,0.0,158.875,185.2,0
53.0,23802.0,1.0,1.0,45.0,61.0,4453.407277,84.02655239,0.0,0.0,0.0,0.0,0
53.0,24188.0,2.0,2.0,68.0,100.0,6945.592856,165.3712585,0.0,0.0,3.0,3.0,0
53.0,608.0,2.0,2.0,254.0,254.0,835526.3158,6578.947368,0.0,0.0,3.0,4.0,0
53.0,218.0,2.0,2.0,88.0,242.0,1513761.468,18348.62385,0.0,0.0,3.0,49.0,0
53.0,662.0,2.0,2.0,206.0,206.0,622356.4955,6042.296073,0.0,0.0,4.0,47.0,0
53.0,274.0,2.0,2.0,80.0,212.0,1065693.431,14598.54015,0.0,0.0,47.0,49.0,0
389.0,8754.0,12.0,11.0,4202.0,5712.0,1132510.852,2627.370345,0.0,0.0,794.2727273,871.5,0
88.0,45.0,1.0,4.0,6.0,24.0,666666.6667,111111.1111,0.0,1.0,0.0,1.666666667,0
0.0,114095625.0,288.0,0.0,0.0,0.0,0.0,2.524198452,0.0,0.0,397545.7317,0.0,0
123.0,66086957.0,7.0,7.0,336.0,336.0,10.16842098,0.211842104,0.0,0.0,11000000.0,11000000.0,0
123.0,69094596.0,7.0,7.0,336.0,336.0,9.72579679,0.202620766,0.0,0.0,11500000.0,11500000.0,0
123.0,66081538.0,6.0,6.0,288.0,288.0,8.716504147,0.181593836,0.0,0.0,13200000.0,13200000.0,0
123.0,66016564.0,7.0,7.0,336.0,336.0,10.1792635,0.212067989,0.0,0.0,11000000.0,11000000.0,0
3289.0,15.0,10.0,0.0,180.0,0.0,12000000.0,666666.6667,0.0,0.0,1.666666667,0.0,0
0.0,76948.0,2.0,0.0,0.0,0.0,0.0,25.99157873,0.0,0.0,76948.0,0.0,0
123.0,66093817.0,2.0,2.0,96.0,96.0,2.904961594,0.060520033,0.0,0.0,66000000.0,66000000.0,0
123.0,67016294.0,7.0,7.0,336.0,336.0,10.02741214,0.20890442,0.0,0.0,11200000.0,11200000.0,0
123.0,68021941.0,7.0,7.0,336.0,336.0,9.879165312,0.205815944,0.0,0.0,11300000.0,11300000.0,0
42.0,13.0,10.0,0.0,180.0,0.0,13800000.0,769230.7692,0.0,0.0,1.444444444,0.0,0
5355.0,100055.0,21.0,0.0,588.0,0.0,5876.767778,209.8845635,0.0,0.0,5002.75,0.0,0
1124.0,15.0,10.0,0.0,370.0,0.0,24700000.0,666666.6667,0.0,0.0,1.666666667,0.0,0
445.0,11109751.0,25.0,18.0,2210.0,2608.0,433.6730859,3.870473785,0.0,0.0,462906.2917,653510.0,0
389.0,77005492.0,59.0,30.0,11394.0,11288.0,294.5504199,1.155761722,1.0,1.0,1327680.897,2655351.069,0
389.0,77004695.0,79.0,44.0,13090.0,13982.0,351.5629794,1.597305203,1.0,1.0,987239.6795,1473073.326,0
137.0,22517547.0,18.0,18.0,1008.0,1044.0,91.12893158,1.598753186,0.0,0.0,1324556.647,1324551.412,0
389.0,128.0,2.0,2.0,326.0,326.0,5093750.0,31250.0,0.0,0.0,3.0,3.0,0
53.0,221.0,2.0,2.0,100.0,200.0,1357466.063,18099.54751,0.0,0.0,4.0,3.0,0
53.0,158.0,2.0,2.0,64.0,96.0,1012658.228,25316.4557,0.0,0.0,3.0,4.0,0
88.0,21959.0,7.0,4.0,490.0,414.0,41167.63058,500.933558,0.0,0.0,3659.833333,1397.333333,0
88.0,810.0,9.0,4.0,662.0,3112.0,4659259.259,16049.38272,0.0,0.0,101.25,248.0,0
88.0,999.0,9.0,6.0,3152.0,3052.0,6210210.21,15015.01502,0.0,0.0,124.875,186.0,0
88.0,543.0,7.0,4.0,490.0,414.0,1664825.046,20257.82689,0.0,0.0,90.5,132.0,0
88.0,847.0,9.0,4.0,662.0,3112.0,4455726.092,15348.28808,0.0,0.0,105.875,242.0,0
88.0,912.0,9.0,6.0,3152.0,3052.0,6802631.579,16447.36842,0.0,0.0,114.0,170.0,0
389.0,25343.0,13.0,9.0,4060.0,5700.0,385116.2057,868.0898078,0.0,0.0,2111.916667,3062.875,0
88.0,1065.0,9.0,6.0,3108.0,3004.0,5738967.136,14084.50704,0.0,0.0,133.125,184.4,0
49169.0,12.0,1.0,1.0,6.0,6.0,1000000.0,166666.6667,0.0,1.0,0.0,0.0,0
88.0,960.0,7.0,4.0,2874.0,2884.0,5997916.667,11458.33333,0.0,0.0,160.0,278.3333333,0
49170.0,14.0,1.0,1.0,6.0,6.0,857142.8571,142857.1429,0.0,1.0,0.0,0.0,0
88.0,781.0,8.0,6.0,5056.0,270.0,6819462.228,17925.73624,0.0,0.0,111.5714286,142.8,0
49171.0,158.0,4.0,1.0,24.0,6.0,189873.4177,31645.56962,0.0,1.0,17.0,0.0,0
88.0,1042.0,9.0,7.0,3126.0,3046.0,5923224.568,15355.08637,0.0,0.0,130.25,167.5,0
88.0,515.0,7.0,4.0,2860.0,2868.0,11100000.0,21359.2233,0.0,0.0,85.83333333,145.0,0
49175.0,156.0,1.0,1.0,6.0,6.0,76923.07692,12820.51282,0.0,1.0,0.0,0.0,0
389.0,64647.0,13.0,10.0,3874.0,1032.0,75889.05904,355.7783037,0.0,0.0,5387.25,502.8888889,0
389.0,2450952.0,19.0,13.0,5302.0,9244.0,5934.836749,13.05615124,0.0,0.0,136164.0,2178.833333,0
445.0,15707305.0,48.0,40.0,10980.0,7318.0,1164.935678,5.602488778,0.0,0.0,334197.9787,402748.359,0
135.0,26314004.0,15.0,10.0,1358.0,1440.0,106.3312144,0.95006446,0.0,0.0,1879571.714,14177.77778,0
49666.0,26274439.0,19.0,16.0,5616.0,2870.0,322.9754972,1.332093142,0.0,0.0,1459691.056,6436.533333,0
49671.0,26189395.0,17.0,12.0,3164.0,2432.0,213.6742754,1.107318439,0.0,0.0,1636837.188,218.2727273,0
49666.0,30318756.0,13.0,8.0,1184.0,1552.0,90.24116953,0.692640556,0.0,0.0,2526563.0,182.2857143,0
53.0,162.0,2.0,2.0,86.0,208.0,1814814.815,24691.35802,0.0,0.0,3.0,49.0,0
53.0,3917408.0,6.0,6.0,216.0,582.0,203.706124,3.063249986,0.0,0.0,405571.6,181271.0,0
53.0,216.0,2.0,2.0,162.0,262.0,1962962.963,18518.51852,0.0,0.0,4.0,4.0,0
88.0,69.0,1.0,4.0,6.0,24.0,434782.6087,72463.76812,0.0,1.0,0.0,0.666666667,0
88.0,71.0,1.0,4.0,6.0,24.0,422535.2113,70422.53521,0.0,1.0,0.0,0.666666667,0
88.0,52.0,1.0,4.0,6.0,24.0,576923.0769,96153.84615,0.0,1.0,0.0,16.66666667,0
88.0,73.0,1.0,4.0,6.0,24.0,410958.9041,68493.15068,0.0,1.0,0.0,24.0,0
49169.0,2.0,3.0,0.0,18.0,0.0,9000000.0,1500000.0,0.0,1.0,1.0,0.0,0
49175.0,2.0,3.0,0.0,18.0,0.0,9000000.0,1500000.0,0.0,1.0,1.0,0.0,0
49174.0,1.0,2.0,0.0,12.0,0.0,12000000.0,2000000.0,0.0,1.0,1.0,0.0,0
49170.0,2.0,3.0,0.0,18.0,0.0,9000000.0,1500000.0,0.0,1.0,1.0,0.0,0
53.0,185.0,2.0,2.0,148.0,270.0,2259459.459,21621.62162,0.0,0.0,3.0,48.0,0
53.0,175.0,2.0,2.0,142.0,242.0,2194285.714,22857.14286,0.0,0.0,3.0,2.0,0
389.0,143.0,2.0,2.0,328.0,326.0,4573426.573,27972.02797,0.0,0.0,4.0,49.0,0
389.0,136.0,2.0,2.0,328.0,326.0,4808823.529,29411.76471,0.0,0.0,3.0,3.0,0
389.0,28.0,1.0,4.0,6.0,24.0,1071428.571,178571.4286,0.0,1.0,0.0,1.666666667,0
389.0,18.0,1.0,4.0,6.0,24.0,1666666.667,277777.7778,0.0,1.0,0.0,1.666666667,0
88.0,34.0,1.0,4.0,6.0,24.0,882352.9412,147058.8235,0.0,1.0,0.0,1.666666667,0
88.0,25.0,1.0,4.0,6.0,24.0,1200000.0,200000.0,0.0,1.0,0.0,1.0,0
389.0,114.0,2.0,2.0,414.0,326.0,6491228.07,35087.7193,0.0,0.0,4.0,3.0,0
88.0,1188.0,9.0,6.0,3186.0,3184.0,5361952.862,12626.26263,0.0,0.0,148.5,208.4,0
123.0,64738045.0,4.0,4.0,192.0,192.0,5.9315971,0.12357494,0.0,0.0,21600000.0,21600000.0,0
53.0,139.0,2.0,2.0,88.0,188.0,1985611.511,28776.97842,0.0,0.0,3.0,2.0,0
53.0,182.0,2.0,2.0,64.0,96.0,879120.8791,21978.02198,0.0,0.0,3.0,4.0,0
88.0,682.0,2.0,2.0,512.0,2836.0,4909090.909,5865.102639,0.0,0.0,3.0,48.0,0
53.0,172.0,2.0,2.0,64.0,96.0,930232.5581,23255.81395,0.0,0.0,3.0,4.0,0
53.0,177.0,2.0,2.0,64.0,158.0,1254237.288,22598.87006,0.0,0.0,1.0,1.0,0
88.0,87.0,1.0,4.0,0.0,12.0,137931.0345,57471.26437,0.0,1.0,0.0,24.66666667,0
53.0,241.0,2.0,2.0,64.0,158.0,921161.8257,16597.51037,0.0,0.0,1.0,1.0,0
53.0,173.0,2.0,2.0,88.0,188.0,1595375.723,23121.38728,0.0,0.0,3.0,4.0,0
53.0,173.0,2.0,2.0,64.0,96.0,924855.4913,23121.38728,0.0,0.0,3.0,4.0,0
88.0,373.0,2.0,2.0,364.0,358.0,1935656.836,10723.86059,0.0,0.0,3.0,4.0,0
53.0,165.0,2.0,2.0,102.0,224.0,1975757.576,24242.42424,0.0,0.0,3.0,49.0,0
53.0,168.0,2.0,2.0,88.0,188.0,1642857.143,23809.52381,0.0,0.0,3.0,4.0,0
53.0,184.0,2.0,2.0,64.0,158.0,1206521.739,21739.13043,0.0,0.0,1.0,1.0,0
53.0,163.0,2.0,2.0,88.0,188.0,1693251.534,24539.8773,0.0,0.0,3.0,3.0,0
53.0,213.0,2.0,2.0,88.0,188.0,1295774.648,18779.34272,0.0,0.0,3.0,3.0,0
53.0,173.0,2.0,2.0,88.0,188.0,1595375.723,23121.38728,0.0,0.0,4.0,3.0,0
53.0,301.0,2.0,2.0,102.0,224.0,1083056.478,13289.03654,0.0,0.0,3.0,184.0,0
53.0,166.0,2.0,2.0,64.0,96.0,963855.4217,24096.38554,0.0,0.0,3.0,3.0,0
88.0,1113.0,2.0,2.0,2944.0,674.0,3250673.854,3593.890386,0.0,0.0,5.0,3.0,0
53.0,247.0,2.0,2.0,88.0,188.0,1117408.907,16194.33198,0.0,0.0,4.0,3.0,0
53.0,183.0,2.0,2.0,64.0,158.0,1213114.754,21857.9235,0.0,0.0,2.0,1.0,0
53.0,183.0,2.0,2.0,102.0,224.0,1781420.765,21857.9235,0.0,0.0,3.0,3.0,0
53.0,181.0,2.0,2.0,102.0,224.0,1801104.972,22099.44751,0.0,0.0,4.0,4.0,0
123.0,66022385.0,7.0,7.0,336.0,336.0,10.17836602,0.212049292,0.0,0.0,11000000.0,11000000.0,0
389.0,21.0,1.0,4.0,6.0,24.0,1428571.429,238095.2381,0.0,1.0,0.0,1.666666667,0
5355.0,108288.0,22.0,0.0,528.0,0.0,4875.886525,203.1619385,0.0,0.0,5156.571429,0.0,0
88.0,538.0,7.0,4.0,486.0,444.0,1728624.535,20446.09665,0.0,0.0,89.66666667,144.0,0
88.0,849.0,9.0,4.0,658.0,3112.0,4440518.257,15312.13192,0.0,0.0,106.125,249.6666667,0
88.0,997.0,9.0,7.0,3142.0,3056.0,6216649.95,16048.14443,0.0,0.0,124.625,161.8333333,0
88.0,1068.0,9.0,6.0,3206.0,3106.0,5910112.36,14044.94382,0.0,0.0,133.5,190.4,0
53.0,230.0,2.0,2.0,142.0,242.0,1669565.217,17391.30435,0.0,0.0,4.0,48.0,0
137.0,19188074.0,195.0,0.0,9750.0,0.0,508.1281217,10.16256243,0.0,0.0,98907.59794,0.0,0
53.0,4451701.0,6.0,6.0,216.0,582.0,179.2573221,2.695598828,0.0,0.0,399146.2,362669.8,0
389.0,22887.0,22.0,21.0,5812.0,7104.0,564337.8337,1878.795823,0.0,0.0,1087.380952,1141.6,0
389.0,10323.0,12.0,12.0,5814.0,964.0,656592.0759,2324.905551,0.0,0.0,936.5454545,935.0909091,0
389.0,144.0,2.0,2.0,414.0,326.0,5138888.889,27777.77778,0.0,0.0,3.0,48.0,0
88.0,89.0,1.0,4.0,6.0,24.0,337078.6517,56179.77528,0.0,1.0,0.0,23.66666667,0
88.0,54.0,1.0,3.0,6.0,18.0,444444.4444,74074.07407,0.0,1.0,0.0,1.0,0
88.0,73.0,1.0,4.0,6.0,24.0,410958.9041,68493.15068,0.0,1.0,0.0,23.66666667,0
88.0,61.0,1.0,4.0,6.0,24.0,491803.2787,81967.21311,0.0,1.0,0.0,16.33333333,0
389.0,6062877.0,22.0,15.0,5814.0,9256.0,2485.618626,6.102713283,0.0,0.0,288704.7143,433059.8571,0
389.0,3638537.0,14.0,12.0,4176.0,1044.0,1434.64255,7.145729176,0.0,0.0,279879.5385,330775.9091,0
123.0,64036560.0,2.0,2.0,96.0,96.0,2.998287228,0.062464317,0.0,0.0,64000000.0,64000000.0,0
53.0,215.0,2.0,2.0,80.0,212.0,1358139.535,18604.65116,0.0,0.0,3.0,4.0,0
53.0,628.0,2.0,2.0,206.0,206.0,656050.9554,6369.426752,0.0,0.0,3.0,3.0,0
53.0,209.0,2.0,2.0,86.0,240.0,1559808.612,19138.75598,0.0,0.0,4.0,3.0,0
53.0,592.0,2.0,2.0,252.0,252.0,851351.3514,6756.756757,0.0,0.0,3.0,3.0,0
137.0,1500049.0,120.0,0.0,6000.0,0.0,3999.869338,79.99738675,0.0,0.0,12605.45378,0.0,0
88.0,1112.0,9.0,9.0,3254.0,3184.0,5789568.345,16187.05036,0.0,0.0,139.0,128.625,0
88.0,501.0,7.0,4.0,2828.0,2868.0,11400000.0,21956.08782,0.0,0.0,83.5,152.0,0
49438.0,9.0,1.0,1.0,6.0,6.0,1333333.333,222222.2222,0.0,1.0,0.0,0.0,0
80.0,93959.0,3.0,2.0,315.0,511.0,8791.068445,53.21470003,0.0,0.0,23240.5,47749.0,0
80.0,45.0,2.0,0.0,12.0,0.0,266666.6667,44444.44444,0.0,1.0,45.0,0.0,0
445.0,100772452.0,199.0,190.0,36898.0,55258.0,914.4959577,3.860181947,0.0,0.0,508951.4646,533187.2328,0
53.0,23565.0,1.0,1.0,43.0,206.0,10566.51814,84.87163166,0.0,0.0,0.0,0.0,0
53.0,24098.0,2.0,2.0,64.0,390.0,18839.73774,165.9888787,0.0,0.0,3.0,3.0,0
49438.0,2.0,3.0,0.0,18.0,0.0,9000000.0,1500000.0,0.0,1.0,1.0,0.0,0
88.0,55.0,1.0,1.0,6.0,6.0,218181.8182,36363.63636,0.0,1.0,0.0,0.0,0
88.0,562.0,7.0,4.0,490.0,414.0,1608540.925,19572.95374,0.0,0.0,93.66666667,137.3333333,0
88.0,804.0,9.0,4.0,662.0,3112.0,4694029.851,16169.15423,0.0,0.0,100.5,231.0,0
88.0,943.0,9.0,6.0,3108.0,3004.0,6481442.206,15906.68081,0.0,0.0,117.875,179.8,0
389.0,21501.0,13.0,11.0,5476.0,958.0,299241.8957,1116.227152,0.0,0.0,1791.75,2143.3,0
389.0,39011.0,21.0,19.0,5130.0,6996.0,310835.4054,1025.351824,0.0,0.0,1950.55,2161.888889,0
88.0,52.0,1.0,4.0,6.0,24.0,576923.0769,96153.84615,0.0,1.0,0.0,16.66666667,0
389.0,30.0,1.0,2.0,6.0,12.0,600000.0,100000.0,0.0,1.0,0.0,1.0,0
389.0,25.0,1.0,3.0,6.0,18.0,960000.0,160000.0,0.0,1.0,0.0,1.0,0
88.0,41.0,1.0,4.0,6.0,24.0,731707.3171,121951.2195,0.0,1.0,0.0,0.666666667,0
88.0,78.0,1.0,4.0,6.0,24.0,384615.3846,64102.5641,0.0,1.0,0.0,24.0,0
49155.0,13.0,1.0,1.0,6.0,6.0,923076.9231,153846.1538,0.0,1.0,0.0,0.0,0
443.0,1086241.0,11.0,14.0,5789.0,16108.0,20158.50994,23.01515041,0.0,0.0,108614.6,80003.92308,0
53.0,155392.0,2.0,2.0,82.0,386.0,3011.738056,25.74135091,0.0,0.0,3.0,4.0,0
53.0,154875.0,1.0,1.0,52.0,204.0,1652.945924,12.91364003,0.0,0.0,0.0,0.0,0
49155.0,65.0,3.0,2.0,18.0,12.0,461538.4615,76923.07692,0.0,1.0,25.5,1.0,0
443.0,3.0,2.0,0.0,91.0,0.0,30300000.0,666666.6667,1.0,1.0,3.0,0.0,0
49829.0,36235.0,16.0,8.0,20532.0,36.0,567627.984,662.3430385,0.0,0.0,2415.666667,5166.285714,0
49829.0,126.0,1.0,1.0,6.0,6.0,95238.09524,15873.01587,0.0,1.0,0.0,0.0,0
49829.0,20.0,1.0,1.0,6.0,6.0,600000.0,100000.0,0.0,1.0,0.0,0.0,0
21.0,209092.0,18.0,25.0,200.0,482.0,3261.722113,205.651101,0.0,0.0,12291.29412,8706.666667,0
59136.0,47.0,1.0,3.0,6.0,18.0,510638.2979,85106.38298,0.0,1.0,0.0,23.0,0
80.0,31936783.0,4.0,4.0,247.0,2130.0,74.4282854,0.25049486,0.0,0.0,25093.33333,10600000.0,0
80.0,107417257.0,5.0,3.0,305.0,247.0,5.138839097,0.074475929,0.0,0.0,26900000.0,21959.5,0
53.0,46764.0,1.0,1.0,64.0,117.0,3870.498674,42.76794115,0.0,0.0,0.0,0.0,0
53.0,47214.0,2.0,2.0,60.0,264.0,6862.371331,84.72063371,0.0,0.0,4.0,3.0,0
21.0,49.0,1.0,2.0,6.0,12.0,367346.9388,61224.4898,0.0,1.0,0.0,48.0,0
443.0,109777942.0,14.0,12.0,6289.0,5367.0,106.1779788,0.236841751,0.0,0.0,8444457.077,62894.54545,0
53.0,213308.0,1.0,1.0,78.0,130.0,975.115795,9.376113413,0.0,0.0,0.0,0.0,0
53.0,213769.0,2.0,2.0,98.0,328.0,1992.805318,18.71178702,0.0,0.0,3.0,4.0,0
0.0,446939.0,4.0,0.0,0.0,0.0,0.0,8.949767194,0.0,0.0,148979.6667,0.0,0
0.0,15680754.0,6.0,0.0,0.0,0.0,0.0,0.382634662,0.0,0.0,3136150.8,0.0,0
5355.0,102225.0,22.0,0.0,616.0,0.0,6025.923209,215.2115432,0.0,0.0,4867.857143,0.0,0
5355.0,418744.0,22.0,0.0,616.0,0.0,1471.065854,52.53806622,0.0,0.0,19940.19048,0.0,0
88.0,586.0,7.0,4.0,484.0,414.0,1532423.208,18771.33106,0.0,0.0,97.66666667,147.0,0
1031.0,18.0,1.0,1.0,6.0,6.0,666666.6667,111111.1111,0.0,1.0,0.0,0.0,0
88.0,851.0,9.0,4.0,656.0,3064.0,4371327.85,15276.14571,0.0,0.0,106.375,242.3333333,0
88.0,910.0,9.0,6.0,3160.0,3060.0,6835164.835,16483.51648,0.0,0.0,113.75,166.8,0
389.0,9061.0,13.0,11.0,4160.0,5712.0,1089504.47,2648.71427,0.0,0.0,755.0833333,895.1,0
88.0,1089.0,9.0,6.0,3134.0,3048.0,5676767.677,13774.10468,0.0,0.0,136.125,201.4,0
88.0,544.0,7.0,4.0,2812.0,2820.0,10400000.0,20220.58824,0.0,0.0,90.66666667,130.0,0
88.0,628.0,7.0,4.0,484.0,414.0,1429936.306,17515.92357,0.0,0.0,104.6666667,175.3333333,0
88.0,563.0,7.0,4.0,484.0,414.0,1595026.643,19538.18828,0.0,0.0,93.83333333,149.3333333,0
49162.0,17.0,1.0,1.0,6.0,6.0,705882.3529,117647.0588,0.0,1.0,0.0,0.0,0
88.0,843.0,9.0,4.0,656.0,3064.0,4412811.388,15421.11507,0.0,0.0,105.375,249.6666667,0
88.0,992.0,9.0,4.0,656.0,3064.0,3750000.0,13104.83871,0.0,0.0,124.0,286.0,0
88.0,1203.0,9.0,6.0,3180.0,3098.0,5218620.116,12468.82793,0.0,0.0,150.375,215.4,0
88.0,958.0,9.0,6.0,3206.0,3118.0,6601252.61,15657.62004,0.0,0.0,119.75,177.4,0
88.0,577.0,7.0,4.0,2780.0,2820.0,9705372.617,19064.12478,0.0,0.0,96.16666667,172.0,0
49168.0,28.0,1.0,1.0,6.0,6.0,428571.4286,71428.57143,0.0,1.0,0.0,0.0,0
