timestamp,user_id,role,action,resource,success,hour_of_day,day_of_week,is_anomaly
2026-04-01T13:26:09,u_0040,Admin,file_access,admin/security,0,12,2,0
2026-04-01T13:26:46,u_0042,Sales,file_access,sales/crm,1,13,2,0
2026-04-01T13:27:40,u_0045,Engineer,file_access,repo/shared,1,12,2,0
2026-04-01T13:30:05,u_0012,Marketing,file_download,marketing/social,1,12,2,0
2026-04-01T13:31:27,u_0037,Finance,file_download,finance/budget,1,12,2,0
2026-04-01T13:32:19,u_0046,Marketing,db_query,docs/marketing,1,13,2,0
2026-04-01T13:32:41,u_0036,Engineer,db_write,docs/tech,1,13,2,0
2026-04-01T13:33:13,u_0033,Engineer,db_write,monitoring,1,12,2,0
2026-04-01T13:33:22,u_0047,Engineer,file_access,db/dev,1,13,2,0
2026-04-01T13:34:39,u_0021,Marketing,file_access,marketing/assets,1,12,2,0
2026-04-01T13:34:57,u_0045,Engineer,file_access,repo/shared,1,12,2,0
2026-04-01T13:35:32,u_0018,Sales,file_access,docs/sales,1,13,2,0
2026-04-01T13:36:38,u_0017,Marketing,db_query,marketing/analytics,1,12,2,0
2026-04-01T13:38:24,u_0045,Engineer,login,repo/internal,1,13,2,0
2026-04-01T13:40:01,u_0018,Sales,file_access,sales/leads,1,13,2,0
2026-04-01T13:42:18,u_0036,Engineer,login,ci/cd,1,13,2,0
2026-04-01T13:43:31,u_0049,Sales,db_query,sales/contracts,1,12,2,0
2026-04-01T13:43:48,u_0009,HR,file_access,docs/hr,1,13,2,0
2026-04-01T13:45:29,u_0041,Sales,file_access,sales/reports,1,13,2,0
2026-04-01T13:45:41,u_0001,Engineer,file_download,ci/cd,1,13,2,0
2026-04-01T13:46:53,u_0030,Sales,db_query,sales/leads,1,13,2,0
2026-04-01T13:47:40,u_0015,Admin,login,admin/security,1,13,2,0
2026-04-01T13:47:43,u_0015,Admin,file_upload,admin/users,1,13,2,0
2026-04-01T13:48:16,u_0026,Engineer,file_access,repo/shared,1,13,2,0
2026-04-01T13:50:04,u_0018,Sales,file_access,sales/leads,1,12,2,0
2026-04-01T13:51:00,u_0034,Marketing,db_write,marketing/analytics,1,13,2,0
2026-04-01T13:51:11,u_0033,Engineer,config_change,monitoring,1,12,2,0
2026-04-01T13:53:09,u_0012,Marketing,db_query,marketing/campaigns,1,13,2,0
2026-04-01T13:54:22,u_0019,Finance,db_query,finance/budget,1,12,2,0
2026-04-01T13:55:33,u_0007,Engineer,db_write,repo/internal,1,13,2,0
2026-04-01T13:55:54,u_0049,Sales,db_write,sales/reports,1,13,2,0
2026-04-01T13:56:18,u_0036,Engineer,db_query,docs/tech,1,13,2,0
2026-04-01T13:56:26,u_0047,Engineer,db_query,confluence,1,13,2,0
2026-04-01T13:57:44,u_0031,Admin,file_access,admin/groups,1,13,2,0
2026-04-01T14:00:21,u_0024,Admin,file_access,admin/logs,1,13,2,0
2026-04-01T14:01:58,u_0045,Engineer,login,monitoring,1,13,2,0
2026-04-01T14:03:03,u_0008,Engineer,login,confluence,1,13,2,0
2026-04-01T14:03:31,u_0000,Sales,file_access,docs/sales,1,13,2,0
2026-04-01T14:03:52,u_0003,Engineer,db_query,docs/tech,1,13,2,0
2026-04-01T14:04:04,u_0003,Engineer,login,db/dev,1,13,2,0
2026-04-01T14:05:03,u_0037,Finance,file_download,finance/budget,1,13,2,0
2026-04-01T14:06:34,u_0035,Engineer,file_access,confluence,1,13,2,0
2026-04-01T14:07:47,u_0012,Marketing,file_access,marketing/campaigns,1,13,2,0
2026-04-01T14:08:24,u_0000,Sales,db_query,sales/crm,1,13,2,0
2026-04-01T14:10:07,u_0001,Engineer,login,confluence,1,14,2,0
2026-04-01T14:10:34,u_0008,Engineer,file_access,confluence,1,13,2,0
2026-04-01T14:10:46,u_0001,Engineer,file_upload,jira,1,13,2,0
2026-04-01T14:13:30,u_0012,Marketing,db_query,marketing/assets,1,13,2,0
2026-04-01T14:13:34,u_0001,Engineer,db_query,confluence,1,13,2,0
2026-04-01T14:13:34,u_0011,Support,file_access,monitoring,1,13,2,0
2026-04-01T14:13:38,u_0006,Support,file_access,support/kb,1,13,2,0
2026-04-01T14:15:19,u_0000,Sales,file_access,sales/contracts,1,13,2,0
2026-04-01T14:15:58,u_0021,Marketing,login,marketing/campaigns,1,13,2,0
2026-04-01T14:16:06,u_0032,Engineer,file_download,repo/internal,1,13,2,0
2026-04-01T14:16:10,u_0023,Admin,db_query,admin/audit,1,13,2,0
2026-04-01T14:16:21,u_0036,Engineer,login,confluence,1,13,2,0
2026-04-01T14:17:12,u_0032,Engineer,file_access,confluence,1,13,2,0
2026-04-01T14:17:24,u_0035,Engineer,file_download,monitoring,1,13,2,0
2026-04-01T14:18:43,u_0021,Marketing,db_write,marketing/assets,1,13,2,0
2026-04-01T14:18:56,u_0008,Engineer,login,ci/cd,1,14,2,0
2026-04-01T14:19:37,u_0005,Support,db_query,docs/support,1,14,2,0
2026-04-01T14:21:26,u_0002,HR,file_access,timesheets,1,13,2,0
2026-04-01T14:21:55,u_0008,Engineer,file_download,repo/shared,1,13,2,0
2026-04-01T14:23:13,u_0014,Admin,file_download,admin/config,1,13,2,0
2026-04-01T14:23:49,u_0028,Admin,file_access,admin/users,1,14,2,0
2026-04-01T14:23:51,u_0012,Marketing,file_download,marketing/assets,1,14,2,0
2026-04-01T14:24:02,u_0049,Sales,file_download,sales/contracts,1,13,2,0
2026-04-01T14:24:54,u_0026,Engineer,file_access,db/dev,1,13,2,0
2026-04-01T14:25:20,u_0047,Engineer,file_access,ci/cd,1,13,2,0
2026-04-01T14:25:34,u_0002,HR,db_query,hr/employee_db,1,14,2,0
2026-04-01T14:26:34,u_0008,Engineer,file_access,ci/cd,1,13,2,0
2026-04-01T14:27:52,u_0012,Marketing,file_access,marketing/social,1,14,2,0
2026-04-01T14:28:01,u_0023,Admin,file_upload,admin/config,1,14,2,0
2026-04-01T14:29:50,u_0049,Sales,db_query,sales/reports,1,13,2,0
2026-04-01T14:30:42,u_0036,Engineer,db_query,monitoring,1,13,2,0
2026-04-01T14:32:34,u_0007,Engineer,db_query,repo/shared,1,14,2,0
2026-04-01T14:33:33,u_0044,Support,file_download,support/tickets,1,14,2,0
2026-04-01T14:33:42,u_0013,Sales,login,sales/leads,1,13,2,0
2026-04-01T14:35:14,u_0049,Sales,file_download,sales/contracts,1,14,2,0
2026-04-01T14:35:58,u_0046,Marketing,file_download,marketing/campaigns,1,14,2,0
2026-04-01T14:37:03,u_0045,Engineer,file_access,docs/tech,1,14,2,0
2026-04-01T14:37:05,u_0044,Support,file_access,monitoring,1,13,2,0
2026-04-01T14:38:48,u_0012,Marketing,file_access,docs/marketing,1,13,2,0
2026-04-01T14:39:22,u_0045,Engineer,file_access,docs/tech,1,14,2,0
2026-04-01T14:44:19,u_0045,Engineer,db_query,ci/cd,1,13,2,0
2026-04-01T14:44:31,u_0043,Sales,file_access,sales/contracts,1,13,2,0
2026-04-01T14:45:43,u_0025,Support,file_access,support/kb,1,13,2,0
2026-04-01T14:46:08,u_0033,Engineer,file_access,db/dev,1,14,2,0
2026-04-01T14:48:07,u_0036,Engineer,login,confluence,1,14,2,0
2026-04-01T14:48:41,u_0009,HR,db_query,timesheets,1,14,2,0
2026-04-01T14:49:57,u_0031,Admin,file_access,admin/groups,1,13,2,0
2026-04-01T14:51:23,u_0016,Finance,db_query,db/finance,1,14,2,0
2026-04-01T14:52:38,u_0015,Admin,db_write,admin/logs,1,14,2,0
2026-04-01T14:53:09,u_0017,Marketing,db_query,marketing/campaigns,1,14,2,0
2026-04-01T14:53:20,u_0040,Admin,file_access,admin/logs,1,14,2,0
2026-04-01T14:54:33,u_0035,Engineer,file_access,docs/tech,1,14,2,0
2026-04-01T14:56:50,u_0041,Sales,file_download,sales/crm,1,14,2,0
2026-04-01T14:57:06,u_0033,Engineer,file_access,db/dev,1,14,2,0
2026-04-01T14:57:10,u_0048,Admin,login,admin/config,0,14,2,0
2026-04-01T14:59:17,u_0033,Engineer,db_query,confluence,1,14,2,0
2026-04-01T15:00:17,u_0026,Engineer,db_write,jira,1,14,2,0
2026-04-01T15:00:22,u_0034,Marketing,db_query,marketing/analytics,1,14,2,0
2026-04-01T15:00:41,u_0008,Engineer,file_download,repo/shared,1,14,2,0
2026-04-01T15:03:00,u_0036,Engineer,login,db/dev,1,14,2,0
2026-04-01T15:03:27,u_0037,Finance,file_access,finance/budget,1,14,2,0
2026-04-01T15:03:55,u_0036,Engineer,db_write,docs/tech,1,14,2,0
2026-04-01T15:05:31,u_0035,Engineer,file_access,repo/internal,1,14,2,0
2026-04-01T15:07:34,u_0036,Engineer,file_access,monitoring,1,14,2,0
2026-04-01T15:07:57,u_0007,Engineer,privilege_change,monitoring,1,14,2,0
2026-04-01T15:09:17,u_0008,Engineer,login,repo/shared,1,14,2,0
2026-04-01T15:10:57,u_0045,Engineer,db_query,confluence,1,14,2,0
2026-04-01T15:12:04,u_0013,Sales,config_change,sales/crm,1,14,2,0
2026-04-01T15:13:16,u_0020,Engineer,db_query,ci/cd,1,14,2,0
2026-04-01T15:13:32,u_0007,Engineer,file_download,confluence,1,14,2,0
2026-04-01T15:13:34,u_0015,Admin,db_query,admin/groups,1,14,2,0
2026-04-01T15:13:59,u_0045,Engineer,file_access,ci/cd,1,14,2,0
2026-04-01T15:14:38,u_0046,Marketing,file_access,marketing/assets,1,14,2,0
2026-04-01T15:15:32,u_0003,Engineer,file_access,ci/cd,1,14,2,0
2026-04-01T15:16:22,u_0032,Engineer,file_access,docs/tech,1,14,2,0
2026-04-01T15:16:29,u_0031,Admin,db_query,admin/config,1,15,2,0
2026-04-01T15:16:40,u_0007,Engineer,file_access,confluence,1,14,2,0
2026-04-01T15:18:33,u_0001,Engineer,file_download,docs/tech,1,15,2,0
2026-04-01T15:23:06,u_0002,HR,db_write,calendar,1,14,2,0
2026-04-01T15:23:26,u_0045,Engineer,file_access,db/dev,1,15,2,0
2026-04-01T15:23:34,u_0020,Engineer,file_access,ci/cd,1,14,2,0
2026-04-01T15:25:47,u_0038,Sales,file_access,sales/leads,1,15,2,0
2026-04-01T15:25:58,u_0045,Engineer,file_access,repo/internal,1,14,2,0
2026-04-01T15:26:22,u_0043,Sales,db_query,sales/contracts,1,15,2,0
2026-04-01T15:27:14,u_0018,Sales,file_access,sales/leads,1,14,2,0
2026-04-01T15:28:53,u_0037,Finance,db_query,finance/budget,1,14,2,0
2026-04-01T15:29:44,u_0035,Engineer,file_access,repo/shared,1,15,2,0
2026-04-01T15:30:29,u_0003,Engineer,file_upload,docs/tech,1,14,2,0
2026-04-01T15:31:12,u_0021,Marketing,db_query,marketing/social,0,14,2,0
2026-04-01T15:32:19,u_0047,Engineer,file_download,docs/tech,1,15,2,0
2026-04-01T15:32:58,u_0026,Engineer,file_download,db/dev,1,15,2,0
2026-04-01T15:33:00,u_0003,Engineer,file_download,db/dev,1,15,2,0
2026-04-01T15:33:40,u_0021,Marketing,file_upload,docs/marketing,1,15,2,0
2026-04-01T15:34:25,u_0038,Sales,login,sales/reports,1,14,2,0
2026-04-01T15:34:34,u_0005,Support,login,support/kb,1,14,2,0
2026-04-01T15:34:49,u_0042,Sales,file_access,docs/sales,1,14,2,0
2026-04-01T15:35:41,u_0037,Finance,file_access,finance/budget,1,15,2,0
2026-04-01T15:36:20,u_0047,Engineer,file_access,docs/tech,1,15,2,0
2026-04-01T15:36:55,u_0014,Admin,login,admin/audit,1,14,2,0
2026-04-01T15:37:39,u_0046,Marketing,file_access,marketing/assets,1,15,2,0
2026-04-01T15:38:14,u_0022,Engineer,file_download,ci/cd,1,14,2,0
2026-04-01T15:39:02,u_0022,Engineer,db_query,db/dev,0,15,2,0
2026-04-01T15:40:25,u_0036,Engineer,file_access,monitoring,0,14,2,0
2026-04-01T15:40:36,u_0001,Engineer,db_query,confluence,1,15,2,0
2026-04-01T15:41:03,u_0014,Admin,file_upload,admin/logs,1,15,2,0
2026-04-01T15:42:49,u_0035,Engineer,file_access,jira,1,14,2,0
2026-04-01T15:43:10,u_0036,Engineer,file_download,db/dev,1,14,2,0
2026-04-01T15:45:49,u_0047,Engineer,file_access,db/dev,1,14,2,0
2026-04-01T15:46:22,u_0045,Engineer,file_access,docs/tech,1,15,2,0
2026-04-01T15:46:46,u_0015,Admin,file_upload,admin/users,1,15,2,0
2026-04-01T15:48:11,u_0019,Finance,db_query,finance/reports,1,15,2,0
2026-04-01T15:48:47,u_0009,HR,db_query,calendar,1,15,2,0
2026-04-01T15:49:12,u_0020,Engineer,file_download,confluence,1,14,2,0
2026-04-01T15:50:24,u_0030,Sales,db_query,docs/sales,1,14,2,0
2026-04-01T15:53:45,u_0014,Admin,db_write,admin/security,1,15,2,0
2026-04-01T15:54:42,u_0017,Marketing,file_access,docs/marketing,1,14,2,0
2026-04-01T15:55:47,u_0013,Sales,file_access,sales/crm,1,15,2,0
2026-04-01T15:56:11,u_0001,Engineer,login,repo/shared,1,15,2,0
2026-04-01T15:57:43,u_0001,Engineer,file_access,repo/shared,1,15,2,0
2026-04-01T15:57:58,u_0031,Admin,file_download,admin/logs,1,15,2,0
2026-04-01T15:58:21,u_0012,Marketing,db_query,marketing/campaigns,1,15,2,0
2026-04-01T15:58:57,u_0040,Admin,file_download,admin/groups,1,15,2,0
2026-04-01T16:00:00,u_0045,Engineer,file_upload,repo/internal,1,15,2,0
2026-04-01T16:00:21,u_0018,Sales,db_query,docs/sales,1,15,2,0
2026-04-01T16:00:39,u_0015,Admin,file_download,admin/config,1,16,2,0
2026-04-01T16:01:13,u_0031,Admin,file_access,admin/security,1,15,2,0
2026-04-01T16:01:22,u_0028,Admin,file_access,admin/logs,0,15,2,0
2026-04-01T16:01:56,u_0047,Engineer,file_access,jira,1,15,2,0
2026-04-01T16:02:24,u_0015,Admin,db_query,admin/groups,1,15,2,0
2026-04-01T16:03:24,u_0046,Marketing,file_access,marketing/campaigns,0,15,2,0
2026-04-01T16:06:50,u_0013,Sales,file_download,docs/sales,1,15,2,0
2026-04-01T16:08:30,u_0013,Sales,file_access,sales/contracts,1,15,2,0
2026-04-01T16:10:32,u_0020,Engineer,db_query,docs/tech,1,15,2,0
2026-04-01T16:10:32,u_0036,Engineer,login,confluence,1,15,2,0
2026-04-01T16:12:05,u_0026,Engineer,file_download,jira,1,15,2,0
2026-04-01T16:13:33,u_0041,Sales,file_access,sales/leads,1,15,2,0
2026-04-01T16:15:22,u_0044,Support,file_download,support/tickets,1,16,2,0
2026-04-01T16:15:47,u_0007,Engineer,file_access,repo/internal,1,16,2,0
2026-04-01T16:16:14,u_0037,Finance,file_access,finance/invoices,1,15,2,0
2026-04-01T16:16:25,u_0022,Engineer,file_access,monitoring,1,16,2,0
2026-04-01T16:16:28,u_0048,Admin,file_access,admin/groups,1,15,2,0
2026-04-01T16:17:29,u_0026,Engineer,file_access,confluence,1,16,2,0
2026-04-01T16:17:49,u_0046,Marketing,file_access,marketing/analytics,1,16,2,0
2026-04-01T16:18:11,u_0047,Engineer,file_download,repo/shared,1,15,2,0
2026-04-01T16:20:25,u_0033,Engineer,file_access,repo/shared,1,15,2,0
2026-04-01T16:20:53,u_0008,Engineer,db_query,jira,1,15,2,0
2026-04-01T16:22:15,u_0008,Engineer,login,jira,1,15,2,0
2026-04-01T16:24:34,u_0007,Engineer,file_access,docs/tech,1,15,2,0
2026-04-01T16:24:43,u_0045,Engineer,file_access,jira,1,16,2,0
2026-04-01T16:25:25,u_0008,Engineer,login,ci/cd,1,16,2,0
2026-04-01T16:26:46,u_0001,Engineer,db_query,docs/tech,1,16,2,0
2026-04-01T16:28:37,u_0009,HR,file_access,hr/dashboard,1,16,2,0
2026-04-01T16:30:06,u_0026,Engineer,file_download,repo/shared,1,16,2,0
2026-04-01T16:31:02,u_0042,Sales,file_access,docs/sales,1,15,2,0
2026-04-01T16:31:38,u_0034,Marketing,file_access,marketing/analytics,1,16,2,0
2026-04-01T16:31:58,u_0020,Engineer,file_download,jira,1,16,2,0
2026-04-01T16:33:36,u_0028,Admin,db_query,admin/security,1,16,2,0
2026-04-01T16:33:41,u_0032,Engineer,db_query,repo/internal,1,15,2,0
2026-04-01T16:33:47,u_0045,Engineer,login,confluence,1,16,2,0
2026-04-01T16:35:26,u_0049,Sales,file_access,sales/leads,1,15,2,0
2026-04-01T16:35:47,u_0047,Engineer,login,jira,1,15,2,0
2026-04-01T16:36:36,u_0022,Engineer,file_access,repo/shared,1,16,2,0
2026-04-01T16:39:35,u_0039,Engineer,file_access,db/dev,1,15,2,0
2026-04-01T16:40:13,u_0012,Marketing,file_access,marketing/social,1,16,2,0
2026-04-01T16:40:15,u_0045,Engineer,file_access,jira,1,16,2,0
2026-04-01T16:41:57,u_0001,Engineer,privilege_change,monitoring,1,16,2,0
2026-04-01T16:42:46,u_0013,Sales,file_upload,sales/contracts,1,16,2,0
2026-04-01T16:44:10,u_0019,Finance,db_query,finance/erp,1,16,2,0
2026-04-01T16:44:15,u_0012,Marketing,file_access,marketing/campaigns,1,15,2,0
2026-04-01T16:44:50,u_0036,Engineer,db_query,repo/shared,1,15,2,0
2026-04-01T16:44:54,u_0005,Support,login,support/tickets,0,16,2,0
2026-04-01T16:45:20,u_0013,Sales,file_download,docs/sales,1,16,2,0
2026-04-01T16:45:27,u_0030,Sales,db_query,sales/reports,1,16,2,0
2026-04-01T16:45:37,u_0026,Engineer,file_upload,jira,1,16,2,0
2026-04-01T16:46:30,u_0000,Sales,file_access,sales/leads,1,16,2,0
2026-04-01T16:46:54,u_0007,Engineer,db_write,db/dev,1,15,2,0
2026-04-01T16:47:05,u_0015,Admin,file_download,admin/logs,1,16,2,0
2026-04-01T16:50:51,u_0031,Admin,file_access,admin/config,1,16,2,0
2026-04-01T16:53:18,u_0013,Sales,file_access,sales/contracts,1,16,2,0
2026-04-01T16:53:38,u_0039,Engineer,file_access,repo/shared,1,16,2,0
2026-04-01T16:53:47,u_0035,Engineer,login,ci/cd,1,16,2,0
2026-04-01T16:54:16,u_0008,Engineer,db_query,repo/shared,1,16,2,0
2026-04-01T16:54:33,u_0001,Engineer,file_download,jira,1,16,2,0
2026-04-01T16:55:41,u_0045,Engineer,file_access,db/dev,1,16,2,0
2026-04-01T16:56:41,u_0020,Engineer,login,db/dev,0,16,2,0
2026-04-01T16:58:20,u_0003,Engineer,file_access,monitoring,1,16,2,0
2026-04-01T16:58:24,u_0021,Marketing,db_write,docs/marketing,1,16,2,0
2026-04-01T16:59:20,u_0047,Engineer,file_access,repo/shared,1,16,2,0
2026-04-01T17:00:49,u_0040,Admin,login,admin/users,1,17,2,0
2026-04-01T17:01:42,u_0022,Engineer,db_query,monitoring,1,16,2,0
2026-04-01T17:03:47,u_0022,Engineer,db_query,monitoring,0,16,2,0
2026-04-01T17:04:02,u_0012,Marketing,file_access,docs/marketing,1,16,2,0
2026-04-01T17:04:31,u_0026,Engineer,file_download,confluence,1,16,2,0
2026-04-01T17:05:52,u_0039,Engineer,db_query,monitoring,1,16,2,0
2026-04-01T17:05:58,u_0027,Support,db_query,support/kb,1,16,2,0
2026-04-01T17:06:38,u_0041,Sales,file_download,sales/reports,0,16,2,0
2026-04-01T17:09:15,u_0022,Engineer,file_upload,repo/internal,1,16,2,0
2026-04-01T17:09:20,u_0045,Engineer,file_access,jira,1,16,2,0
2026-04-01T17:09:23,u_0030,Sales,login,sales/reports,1,16,2,0
2026-04-01T17:13:12,u_0045,Engineer,file_upload,jira,1,16,2,0
2026-04-01T17:13:29,u_0035,Engineer,file_access,confluence,1,16,2,0
2026-04-01T17:13:47,u_0031,Admin,file_upload,admin/config,1,16,2,0
2026-04-01T17:15:46,u_0045,Engineer,file_access,confluence,1,16,2,0
2026-04-01T17:16:28,u_0016,Finance,db_write,db/finance,1,16,2,0
2026-04-01T17:18:18,u_0015,Admin,login,admin/groups,1,17,2,0
2026-04-01T17:19:38,u_0045,Engineer,login,repo/shared,1,16,2,0
2026-04-01T17:20:24,u_0008,Engineer,file_access,confluence,1,16,2,0
2026-04-01T17:21:08,u_0003,Engineer,db_query,docs/tech,1,16,2,0
2026-04-01T17:21:28,u_0037,Finance,file_access,finance/budget,1,16,2,0
2026-04-01T17:21:42,u_0047,Engineer,file_access,docs/tech,1,16,2,0
2026-04-01T17:24:21,u_0007,Engineer,file_download,repo/shared,1,16,2,0
2026-04-01T17:24:40,u_0037,Finance,file_access,finance/invoices,1,16,2,0
2026-04-01T17:28:36,u_0016,Finance,db_query,finance/budget,1,16,2,0
2026-04-01T17:31:24,u_0024,Admin,login,admin/config,1,16,2,0
2026-04-01T17:32:41,u_0015,Admin,db_query,admin/logs,1,16,2,0
2026-04-01T17:33:08,u_0034,Marketing,login,docs/marketing,1,16,2,0
2026-04-01T17:33:17,u_0045,Engineer,login,confluence,1,16,2,0
2026-04-01T17:34:04,u_0030,Sales,login,sales/leads,1,16,2,0
2026-04-01T17:34:14,u_0048,Admin,db_write,admin/security,1,17,2,0
2026-04-01T17:34:19,u_0024,Admin,db_query,admin/users,1,17,2,0
2026-04-01T17:41:52,u_0031,Admin,login,admin/config,1,16,2,0
2026-04-01T17:44:38,u_0048,Admin,file_access,admin/audit,1,16,2,0
2026-04-01T17:44:52,u_0045,Engineer,login,repo/shared,1,16,2,0
2026-04-01T17:51:23,u_0005,Support,login,support/tickets,1,17,2,0
2026-04-01T17:52:58,u_0023,Admin,file_download,admin/logs,1,17,2,0
2026-04-01T18:06:32,u_0015,Admin,file_access,admin/users,1,17,2,0
2026-04-01T18:11:01,u_0029,Support,file_access,docs/support,1,17,2,0
2026-04-01T18:12:09,u_0040,Admin,file_access,admin/security,1,17,2,0
2026-04-01T18:16:09,u_0029,Support,login,support/kb,1,17,2,0
2026-04-01T18:26:52,u_0031,Admin,file_access,admin/logs,1,17,2,0
2026-04-01T18:41:16,u_0015,Admin,file_download,admin/users,1,17,2,0
2026-04-01T18:48:48,u_0040,Admin,file_upload,admin/security,1,18,2,0
2026-04-01T18:52:43,u_0015,Admin,db_query,admin/audit,1,18,2,0
2026-04-01T18:57:10,u_0011,Support,file_access,docs/support,1,18,2,0
2026-04-01T18:57:11,u_0006,Support,db_write,docs/support,1,18,2,0
2026-04-01T19:05:44,u_0027,Support,login,docs/support,1,18,2,0
2026-04-01T19:17:16,u_0048,Admin,file_download,admin/users,1,18,2,0
2026-04-01T19:19:41,u_0023,Admin,file_download,admin/audit,1,19,2,0
2026-04-01T19:28:44,u_0023,Admin,login,admin/config,1,19,2,0
2026-04-01T19:29:19,u_0015,Admin,file_access,admin/users,1,19,2,0
2026-04-01T19:37:43,u_0024,Admin,file_access,admin/config,1,18,2,0
2026-04-01T19:41:33,u_0014,Admin,login,admin/users,1,18,2,0
2026-04-01T19:49:34,u_0015,Admin,file_access,admin/groups,1,18,2,0
2026-04-01T19:52:37,u_0015,Admin,db_query,admin/security,1,18,2,0
2026-04-01T19:58:57,u_0014,Admin,db_write,admin/users,1,19,2,0
2026-04-01T19:59:09,u_0015,Admin,file_download,admin/groups,0,19,2,0
2026-04-01T20:09:24,u_0014,Admin,privilege_change,admin/security,1,20,2,0
2026-04-01T20:16:05,u_0023,Admin,login,admin/groups,1,19,2,0
2026-04-01T20:22:41,u_0011,Support,file_access,support/customers,1,19,2,0
2026-04-01T20:27:30,u_0014,Admin,db_query,admin/audit,1,20,2,0
2026-04-01T20:38:02,u_0025,Support,file_access,docs/support,1,20,2,0
2026-04-01T20:43:41,u_0023,Admin,login,admin/audit,1,19,2,0
2026-04-01T20:51:39,u_0031,Admin,file_access,admin/security,0,20,2,0
2026-04-01T20:54:59,u_0040,Admin,db_query,admin/users,1,20,2,0
2026-04-01T20:56:11,u_0024,Admin,file_access,admin/users,1,20,2,0
2026-04-01T21:00:10,u_0040,Admin,db_write,admin/audit,1,20,2,0
2026-04-01T21:01:25,u_0048,Admin,privilege_change,admin/groups,1,20,2,0
2026-04-01T21:02:31,u_0031,Admin,db_query,admin/users,1,20,2,0
2026-04-01T21:05:41,u_0015,Admin,file_access,admin/groups,1,21,2,0
2026-04-01T21:08:40,u_0006,Support,file_access,docs/support,1,20,2,0
2026-04-01T21:14:28,u_0015,Admin,db_query,admin/logs,1,20,2,0
2026-04-01T21:18:32,u_0014,Admin,file_access,admin/config,1,21,2,0
2026-04-01T21:31:32,u_0014,Admin,file_access,admin/logs,1,20,2,0
2026-04-01T21:33:13,u_0031,Admin,login,admin/config,1,21,2,0
2026-04-01T21:39:36,u_0048,Admin,file_access,admin/security,0,21,2,0
2026-04-01T21:42:28,u_0015,Admin,file_access,admin/security,1,20,2,0
2026-04-01T21:58:07,u_0028,Admin,file_access,admin/groups,1,21,2,0
2026-04-01T22:10:44,u_0011,Support,file_download,monitoring,1,21,2,0
2026-04-01T22:13:42,u_0024,Admin,file_access,admin/audit,1,21,2,0
2026-04-01T22:21:18,u_0014,Admin,db_query,admin/audit,1,21,2,0
2026-04-01T22:42:26,u_0031,Admin,db_write,admin/audit,1,21,2,0
2026-04-01T22:52:17,u_0028,Admin,login,admin/groups,1,21,2,0
2026-04-02T01:13:17,u_0006,Support,login,support/customers,1,1,3,0
2026-04-02T01:22:32,u_0028,Admin,db_query,admin/groups,1,1,3,0
2026-04-02T01:49:48,u_0006,Support,db_write,support/kb,1,1,3,0
2026-04-02T02:00:59,u_0025,Support,file_upload,support/tickets,1,1,3,0
2026-04-02T02:07:26,u_0048,Admin,file_access,admin/security,0,1,3,0
2026-04-02T02:08:42,u_0015,Admin,file_download,admin/config,1,1,3,0
2026-04-02T02:11:54,u_0023,Admin,db_query,admin/groups,1,1,3,0
2026-04-02T02:16:20,u_0014,Admin,file_access,admin/users,1,1,3,0
2026-04-02T02:22:03,u_0028,Admin,file_access,admin/groups,1,2,3,0
2026-04-02T02:22:44,u_0044,Support,file_upload,support/kb,1,2,3,0
2026-04-02T02:24:27,u_0014,Admin,db_write,admin/security,1,1,3,0
2026-04-02T02:24:30,u_0015,Admin,db_query,admin/logs,1,2,3,0
2026-04-02T02:29:05,u_0023,Admin,file_access,admin/users,1,1,3,0
2026-04-02T02:51:57,u_0024,Admin,login,admin/audit,1,2,3,0
2026-04-02T02:52:03,u_0040,Admin,file_access,admin/groups,1,2,3,0
2026-04-02T02:57:45,u_0031,Admin,file_access,admin/security,1,2,3,0
2026-04-02T02:59:41,u_0025,Support,file_upload,support/customers,1,2,3,0
